respondent_id,xyz_vaccine,seasonal_vaccine
41545,0.09,0.53
41546,0.17,0.48
41547,0.16,0.54
41548,0.15,0.65
41549,0.07,0.34
41550,0.13,0.62
41551,0.05,0.87
41552,0.2,0.7
41553,0.03,0.3
41554,0.74,0.62
41555,0.25,0.29
41556,0.43,0.63
41557,0.24,0.93
41558,0.74,0.74
41559,0.14,0.28
41560,0.06,0.21
41561,0.44,0.47
41562,0.16,0.33
41563,0.13,0.58
41564,0.43,0.41
41565,0.08,0.4
41566,0.41,0.59
41567,0.34,0.53
41568,0.34,0.47
41569,0.02,0.43
41570,0.1,0.79
41571,0.11,0.18
41572,0.09,0.43
41573,0.43,0.79
41574,0.03,0.05
41575,0.79,0.89
41576,0.54,0.63
41577,0.15,0.84
41578,0.03,0.12
41579,0.07,0.16
41580,0.2,0.66
41581,0.02,0.1
41582,0.21,0.4
41583,0.12,0.59
41584,0.06,0.86
41585,0.46,0.53
41586,0.06,0.36
41587,0.44,0.6
41588,0.23,0.38
41589,0.66,0.77
41590,0.12,0.43
41591,0.07,0.47
41592,0.23,0.54
41593,0.1,0.56
41594,0.06,0.26
41595,0.3,0.31
41596,0.36,0.78
41597,0.08,0.15
41598,0.78,0.87
41599,0.11,0.78
41600,0.13,0.25
41601,0.43,0.54
41602,0.03,0.56
41603,0.06,0.28
41604,0.49,0.77
41605,0.13,0.31
41606,0.07,0.16
41607,0.16,0.42
41608,0.12,0.35
41609,0.09,0.33
41610,0.06,0.36
41611,0.34,0.39
41612,0.18,0.75
41613,0.61,0.81
41614,0.6,0.89
41615,0.78,0.94
41616,0.62,0.72
41617,0.05,0.68
41618,0.72,0.96
41619,0.15,0.33
41620,0.12,0.28
41621,0.44,0.62
41622,0.49,0.67
41623,0.36,0.55
41624,0.45,0.45
41625,0.73,0.65
41626,0.03,0.03
41627,0.24,0.32
41628,0.06,0.2
41629,0.06,0.11
41630,0.24,0.44
41631,0.58,0.77
41632,0.55,0.85
41633,0.06,0.13
41634,0.18,0.34
41635,0.33,0.69
41636,0.13,0.13
41637,0.02,0.24
41638,0.03,0.09
41639,0.23,0.6
41640,0.4,0.68
41641,0.39,0.73
41642,0.12,0.1
41643,0.11,0.11
41644,0.09,0.14
41645,0.08,0.85
41646,0.25,0.63
41647,0.07,0.79
41648,0.09,0.19
41649,0.25,0.17
41650,0.5,0.9
41651,0.07,0.93
41652,0.74,0.93
41653,0.02,0.17
41654,0.18,0.35
41655,0.02,0.03
41656,0.28,0.62
41657,0.1,0.09
41658,0.68,0.94
41659,0.29,0.42
41660,0.03,0.76
41661,0.6,0.72
41662,0.1,0.59
41663,0.02,0.05
41664,0.63,0.8
41665,0.06,0.29
41666,0.26,0.89
41667,0.06,0.24
41668,0.05,0.21
41669,0.01,0.06
41670,0.08,0.2
41671,0.06,0.08
41672,0.12,0.19
41673,0.02,0.12
41674,0.02,0.08
41675,0.25,0.32
41676,0.08,0.14
41677,0.11,0.55
41678,0.07,0.28
41679,0.18,0.26
41680,0.15,0.12
41681,0.84,0.91
41682,0.08,0.21
41683,0.07,0.25
41684,0.31,0.75
41685,0.19,0.38
41686,0.24,0.43
41687,0.01,0.08
41688,0.09,0.25
41689,0.06,0.11
41690,0.19,0.48
41691,0.36,0.87
41692,0.07,0.08
41693,0.34,0.28
41694,0.1,0.12
41695,0.56,0.77
41696,0.0,0.03
41697,0.05,0.14
41698,0.1,0.29
41699,0.17,0.17
41700,0.01,0.08
41701,0.63,0.65
41702,0.34,0.41
41703,0.19,0.11
41704,0.08,0.32
41705,0.02,0.29
41706,0.71,0.92
41707,0.06,0.22
41708,0.13,0.36
41709,0.57,0.54
41710,0.29,0.31
41711,0.85,0.85
41712,0.13,0.66
41713,0.13,0.98
41714,0.33,0.42
41715,0.17,0.16
41716,0.1,0.24
41717,0.11,0.2
41718,0.1,0.23
41719,0.1,0.38
41720,0.49,0.71
41721,0.03,0.17
41722,0.03,0.15
41723,0.15,0.88
41724,0.14,0.37
41725,0.49,0.84
41726,0.05,0.02
41727,0.58,0.67
41728,0.01,0.09
41729,0.15,0.29
41730,0.05,0.06
41731,0.09,0.4
41732,0.1,0.2
41733,0.16,0.77
41734,0.3,0.51
41735,0.11,0.24
41736,0.09,0.22
41737,0.06,0.14
41738,0.0,0.7
41739,0.1,0.65
41740,0.09,0.45
41741,0.16,0.54
41742,0.09,0.09
41743,0.11,0.49
41744,0.05,0.4
41745,0.02,0.09
41746,0.07,0.12
41747,0.67,0.72
41748,0.1,0.57
41749,0.1,0.37
41750,0.06,0.53
41751,0.69,0.77
41752,0.04,0.13
41753,0.05,0.6
41754,0.42,0.52
41755,0.11,0.29
41756,0.06,0.39
41757,0.6,0.69
41758,0.62,0.87
41759,0.08,0.27
41760,0.16,0.27
41761,0.48,0.86
41762,0.0,0.05
41763,0.16,0.29
41764,0.04,0.33
41765,0.08,0.24
41766,0.06,0.76
41767,0.13,0.82
41768,0.41,0.79
41769,0.04,0.73
41770,0.24,0.2
41771,0.18,0.2
41772,0.22,0.45
41773,0.07,0.19
41774,0.54,0.52
41775,0.08,0.21
41776,0.01,0.15
41777,0.37,0.77
41778,0.07,0.19
41779,0.02,0.14
41780,0.02,0.18
41781,0.1,0.17
41782,0.06,0.16
41783,0.11,0.14
41784,0.07,0.1
41785,0.03,0.23
41786,0.18,0.17
41787,0.08,0.83
41788,0.12,0.2
41789,0.09,0.26
41790,0.27,0.94
41791,0.3,0.64
41792,0.35,0.35
41793,0.17,0.41
41794,0.17,0.41
41795,0.0,0.08
41796,0.81,0.92
41797,0.08,0.11
41798,0.1,0.71
41799,0.7,0.91
41800,0.1,0.37
41801,0.26,0.55
41802,0.02,0.03
41803,0.25,0.18
41804,0.32,0.93
41805,0.03,0.02
41806,0.15,0.59
41807,0.0,0.1
41808,0.1,0.37
41809,0.18,0.44
41810,0.45,0.41
41811,0.06,0.16
41812,0.25,0.21
41813,0.14,0.36
41814,0.04,0.66
41815,0.16,0.51
41816,0.1,0.04
41817,0.16,0.13
41818,0.06,0.92
41819,0.24,0.64
41820,0.01,0.12
41821,0.04,0.36
41822,0.09,0.09
41823,0.07,0.13
41824,0.07,0.15
41825,0.14,0.3
41826,0.15,0.46
41827,0.15,0.44
41828,0.27,0.78
41829,0.05,0.21
41830,0.3,0.91
41831,0.15,0.43
41832,0.15,0.43
41833,0.03,0.07
41834,0.26,0.6
41835,0.56,0.67
41836,0.39,0.24
41837,0.05,0.18
41838,0.09,0.15
41839,0.26,0.69
41840,0.32,0.77
41841,0.04,0.82
41842,0.27,0.42
41843,0.08,0.93
41844,0.05,0.11
41845,0.13,0.34
41846,0.08,0.26
41847,0.11,0.23
41848,0.52,0.74
41849,0.05,0.29
41850,0.08,0.39
41851,0.17,0.52
41852,0.09,0.22
41853,0.07,0.33
41854,0.11,0.18
41855,0.45,0.62
41856,0.54,0.97
41857,0.09,0.25
41858,0.38,0.19
41859,0.44,0.26
41860,0.25,0.91
41861,0.11,0.36
41862,0.11,0.2
41863,0.1,0.52
41864,0.04,0.55
41865,0.53,0.81
41866,0.12,0.37
41867,0.63,0.77
41868,0.11,0.63
41869,0.15,0.27
41870,0.16,0.33
41871,0.23,0.86
41872,0.13,0.85
41873,0.35,0.62
41874,0.25,0.49
41875,0.09,0.85
41876,0.0,0.14
41877,0.01,0.13
41878,0.83,0.92
41879,0.08,0.9
41880,0.41,0.7
41881,0.09,0.06
41882,0.22,0.23
41883,0.15,0.65
41884,0.01,0.06
41885,0.33,0.75
41886,0.07,0.19
41887,0.42,0.57
41888,0.06,0.62
41889,0.07,0.24
41890,0.14,0.26
41891,0.01,0.03
41892,0.22,0.4
41893,0.29,0.85
41894,0.04,0.17
41895,0.35,0.55
41896,0.22,0.67
41897,0.22,0.32
41898,0.06,0.29
41899,0.1,0.17
41900,0.39,0.63
41901,0.19,0.35
41902,0.18,0.67
41903,0.29,0.84
41904,0.15,0.73
41905,0.18,0.19
41906,0.23,0.64
41907,0.48,0.7
41908,0.01,0.07
41909,0.62,0.68
41910,0.56,0.8
41911,0.06,0.28
41912,0.05,0.46
41913,0.01,0.12
41914,0.18,0.38
41915,0.06,0.09
41916,0.03,0.09
41917,0.1,0.19
41918,0.8,0.93
41919,0.11,0.37
41920,0.06,0.16
41921,0.21,0.81
41922,0.06,0.05
41923,0.07,0.82
41924,0.01,0.03
41925,0.16,0.5
41926,0.61,0.77
41927,0.19,0.24
41928,0.35,0.32
41929,0.42,0.35
41930,0.32,0.68
41931,0.03,0.11
41932,0.25,0.8
41933,0.38,0.45
41934,0.19,0.51
41935,0.06,0.26
41936,0.0,0.04
41937,0.42,0.88
41938,0.39,0.58
41939,0.02,0.12
41940,0.12,0.34
41941,0.78,0.77
41942,0.02,0.44
41943,0.18,0.3
41944,0.11,0.27
41945,0.48,0.7
41946,0.06,0.44
41947,0.12,0.43
41948,0.03,0.27
41949,0.09,0.12
41950,0.41,0.52
41951,0.11,0.69
41952,0.08,0.23
41953,0.1,0.88
41954,0.12,0.26
41955,0.14,0.27
41956,0.15,0.63
41957,0.04,0.28
41958,0.54,0.86
41959,0.2,0.89
41960,0.27,0.33
41961,0.64,0.82
41962,0.19,0.38
41963,0.08,0.43
41964,0.13,0.6
41965,0.36,0.87
41966,0.09,0.77
41967,0.04,0.32
41968,0.19,0.17
41969,0.08,0.17
41970,0.15,0.15
41971,0.84,0.96
41972,0.08,0.83
41973,0.25,0.81
41974,0.12,0.31
41975,0.13,0.41
41976,0.06,0.77
41977,0.11,0.11
41978,0.05,0.13
41979,0.6,0.94
41980,0.21,0.8
41981,0.01,0.03
41982,0.31,0.5
41983,0.13,0.39
41984,0.19,0.76
41985,0.47,0.97
41986,0.1,0.49
41987,0.57,0.68
41988,0.03,0.15
41989,0.46,0.53
41990,0.28,0.37
41991,0.18,0.47
41992,0.3,0.97
41993,0.14,0.32
41994,0.06,0.13
41995,0.46,0.55
41996,0.09,0.67
41997,0.07,0.29
41998,0.1,0.33
41999,0.37,0.76
42000,0.07,0.11
42001,0.31,0.75
42002,0.04,0.16
42003,0.07,0.05
42004,0.24,0.46
42005,0.22,0.42
42006,0.41,0.71
42007,0.25,0.73
42008,0.03,0.1
42009,0.31,0.7
42010,0.14,0.47
42011,0.12,0.18
42012,0.06,0.08
42013,0.25,0.86
42014,0.26,0.36
42015,0.05,0.48
42016,0.09,0.89
42017,0.6,0.83
42018,0.29,0.35
42019,0.53,0.73
42020,0.07,0.21
42021,0.05,0.61
42022,0.81,0.91
42023,0.09,0.83
42024,0.06,0.09
42025,0.19,0.59
42026,0.54,0.81
42027,0.27,0.78
42028,0.22,0.5
42029,0.01,0.08
42030,0.03,0.1
42031,0.07,0.27
42032,0.78,0.75
42033,0.19,0.27
42034,0.26,0.27
42035,0.05,0.15
42036,0.21,0.33
42037,0.06,0.41
42038,0.07,0.95
42039,0.07,0.22
42040,0.22,0.85
42041,0.55,0.73
42042,0.05,0.14
42043,0.1,0.35
42044,0.24,0.4
42045,0.27,0.39
42046,0.31,0.46
42047,0.23,0.45
42048,0.21,0.31
42049,0.38,0.33
42050,0.13,0.31
42051,0.3,0.73
42052,0.19,0.26
42053,0.08,0.34
42054,0.2,0.73
42055,0.66,0.81
42056,0.02,0.28
42057,0.06,0.85
42058,0.51,0.72
42059,0.15,0.15
42060,0.1,0.26
42061,0.07,0.24
42062,0.0,0.03
42063,0.36,0.28
42064,0.21,0.52
42065,0.51,0.72
42066,0.0,0.06
42067,0.06,0.25
42068,0.25,0.46
42069,0.06,0.14
42070,0.07,0.15
42071,0.03,0.22
42072,0.24,0.89
42073,0.08,0.08
42074,0.17,0.36
42075,0.2,0.23
42076,0.07,0.87
42077,0.12,0.06
42078,0.62,0.82
42079,0.06,0.17
42080,0.13,0.2
42081,0.07,0.2
42082,0.08,0.43
42083,0.09,0.65
42084,0.59,0.7
42085,0.31,0.51
42086,0.44,0.43
42087,0.36,0.72
42088,0.11,0.2
42089,0.06,0.89
42090,0.06,0.16
42091,0.06,0.07
42092,0.09,0.14
42093,0.42,0.6
42094,0.2,0.25
42095,0.23,0.35
42096,0.01,0.09
42097,0.02,0.08
42098,0.52,0.74
42099,0.11,0.11
42100,0.82,0.89
42101,0.39,0.3
42102,0.05,0.37
42103,0.09,0.16
42104,0.11,0.3
42105,0.17,0.29
42106,0.05,0.19
42107,0.13,0.37
42108,0.29,0.62
42109,0.77,0.75
42110,0.2,0.17
42111,0.25,0.59
42112,0.11,0.14
42113,0.25,0.59
42114,0.05,0.25
42115,0.03,0.06
42116,0.14,0.93
42117,0.05,0.12
42118,0.74,0.92
42119,0.44,0.71
42120,0.16,0.6
42121,0.36,0.51
42122,0.08,0.58
42123,0.09,0.47
42124,0.3,0.51
42125,0.71,0.94
42126,0.16,0.86
42127,0.31,0.53
42128,0.17,0.56
42129,0.08,0.24
42130,0.44,0.59
42131,0.09,0.24
42132,0.07,0.04
42133,0.25,0.48
42134,0.12,0.5
42135,0.12,0.13
42136,0.34,0.58
42137,0.32,0.4
42138,0.51,0.66
42139,0.1,0.15
42140,0.05,0.15
42141,0.11,0.3
42142,0.26,0.58
42143,0.08,0.26
42144,0.04,0.12
42145,0.15,0.43
42146,0.12,0.62
42147,0.39,0.57
42148,0.41,0.75
42149,0.08,0.55
42150,0.28,0.84
42151,0.42,0.94
42152,0.12,0.26
42153,0.34,0.46
42154,0.9,0.98
42155,0.0,0.48
42156,0.12,0.53
42157,0.3,0.54
42158,0.24,0.53
42159,0.04,0.1
42160,0.12,0.58
42161,0.19,0.32
42162,0.06,0.29
42163,0.11,0.85
42164,0.05,0.14
42165,0.03,0.03
42166,0.04,0.09
42167,0.1,0.51
42168,0.09,0.37
42169,0.1,0.29
42170,0.04,0.13
42171,0.51,0.39
42172,0.04,0.1
42173,0.02,0.07
42174,0.49,0.79
42175,0.17,0.15
42176,0.38,0.43
42177,0.07,0.62
42178,0.35,0.63
42179,0.03,0.06
42180,0.13,0.61
42181,0.24,0.42
42182,0.08,0.13
42183,0.12,0.08
42184,0.11,0.93
42185,0.26,0.53
42186,0.28,0.65
42187,0.11,0.1
42188,0.07,0.07
42189,0.11,0.28
42190,0.3,0.25
42191,0.06,0.93
42192,0.01,0.09
42193,0.75,0.94
42194,0.11,0.28
42195,0.5,0.68
42196,0.16,0.27
42197,0.15,0.29
42198,0.2,0.53
42199,0.44,0.71
42200,0.14,0.46
42201,0.24,0.84
42202,0.24,0.7
42203,0.08,0.32
42204,0.42,0.77
42205,0.25,0.28
42206,0.07,0.14
42207,0.18,0.76
42208,0.05,0.06
42209,0.24,0.77
42210,0.06,0.14
42211,0.08,0.59
42212,0.24,0.82
42213,0.26,0.19
42214,0.02,0.99
42215,0.2,0.34
42216,0.16,0.62
42217,0.15,0.35
42218,0.01,0.1
42219,0.05,0.08
42220,0.19,0.2
42221,0.11,0.14
42222,0.19,0.63
42223,0.15,0.23
42224,0.07,0.07
42225,0.44,0.84
42226,0.13,0.75
42227,0.06,0.16
42228,0.23,0.31
42229,0.13,0.1
42230,0.27,0.56
42231,0.22,0.66
42232,0.69,0.78
42233,0.22,0.68
42234,0.73,0.88
42235,0.08,0.33
42236,0.09,0.91
42237,0.22,0.24
42238,0.2,0.61
42239,0.2,0.13
42240,0.16,0.66
42241,0.32,0.84
42242,0.05,0.37
42243,0.08,0.63
42244,0.18,0.17
42245,0.03,0.09
42246,0.2,0.54
42247,0.09,0.15
42248,0.23,0.57
42249,0.09,0.84
42250,0.11,0.47
42251,0.22,0.55
42252,0.1,0.55
42253,0.61,0.97
42254,0.27,0.49
42255,0.11,0.39
42256,0.24,0.81
42257,0.16,0.47
42258,0.06,0.17
42259,0.08,0.15
42260,0.24,0.37
42261,0.14,0.52
42262,0.05,0.11
42263,0.26,0.64
42264,0.09,0.19
42265,0.14,0.51
42266,0.03,0.39
42267,0.29,0.62
42268,0.2,0.37
42269,0.11,0.4
42270,0.05,0.23
42271,0.58,0.77
42272,0.06,0.16
42273,0.07,0.42
42274,0.04,0.31
42275,0.74,0.79
42276,0.06,0.72
42277,0.02,0.07
42278,0.03,0.09
42279,0.09,0.18
42280,0.19,0.26
42281,0.02,0.07
42282,0.21,0.52
42283,0.18,0.25
42284,0.08,0.11
42285,0.27,0.39
42286,0.09,0.37
42287,0.17,0.57
42288,0.1,0.37
42289,0.19,0.32
42290,0.02,0.1
42291,0.2,0.2
42292,0.23,0.7
42293,0.17,0.28
42294,0.29,0.74
42295,0.16,0.48
42296,0.23,0.62
42297,0.04,0.04
42298,0.08,0.32
42299,0.39,0.4
42300,0.04,0.1
42301,0.2,0.16
42302,0.21,0.51
42303,0.17,0.11
42304,0.02,0.08
42305,0.22,0.82
42306,0.08,0.12
42307,0.62,0.83
42308,0.12,0.22
42309,0.12,0.82
42310,0.04,0.1
42311,0.09,0.77
42312,0.42,0.73
42313,0.32,0.66
42314,0.03,0.15
42315,0.03,0.05
42316,0.09,0.2
42317,0.41,0.64
42318,0.19,0.3
42319,0.07,0.13
42320,0.2,0.71
42321,0.74,0.8
42322,0.12,0.81
42323,0.06,0.19
42324,0.11,0.11
42325,0.24,0.39
42326,0.14,0.14
42327,0.0,0.18
42328,0.13,0.73
42329,0.37,0.9
42330,0.04,0.1
42331,0.09,0.42
42332,0.13,0.09
42333,0.14,0.75
42334,0.78,0.91
42335,0.13,0.63
42336,0.07,0.6
42337,0.26,0.6
42338,0.23,0.85
42339,0.31,0.53
42340,0.19,0.32
42341,0.31,0.71
42342,0.02,0.09
42343,0.36,0.85
42344,0.18,0.96
42345,0.02,0.33
42346,0.29,0.49
42347,0.27,0.84
42348,0.2,0.77
42349,0.1,0.91
42350,0.25,0.7
42351,0.77,0.91
42352,0.19,0.32
42353,0.72,0.71
42354,0.71,0.94
42355,0.17,0.63
42356,0.14,0.64
42357,0.01,0.34
42358,0.15,0.12
42359,0.36,0.66
42360,0.56,0.81
42361,0.14,0.44
42362,0.26,0.32
42363,0.18,0.57
42364,0.03,0.07
42365,0.46,0.88
42366,0.01,0.05
42367,0.32,0.22
42368,0.52,0.52
42369,0.34,0.73
42370,0.21,0.29
42371,0.39,0.8
42372,0.19,0.45
42373,0.12,0.37
42374,0.04,0.81
42375,0.1,0.25
42376,0.17,0.06
42377,0.03,0.16
42378,0.25,0.84
42379,0.17,0.78
42380,0.11,0.11
42381,0.16,0.52
42382,0.2,0.34
42383,0.28,0.68
42384,0.38,0.75
42385,0.27,0.58
42386,0.12,0.62
42387,0.02,0.17
42388,0.42,0.51
42389,0.06,0.26
42390,0.07,0.12
42391,0.07,0.27
42392,0.04,0.26
42393,0.25,0.64
42394,0.2,0.56
42395,0.27,0.49
42396,0.13,0.24
42397,0.08,0.19
42398,0.07,0.62
42399,0.21,0.27
42400,0.28,0.62
42401,0.09,0.22
42402,0.08,0.8
42403,0.3,0.67
42404,0.1,0.84
42405,0.42,0.75
42406,0.11,0.91
42407,0.08,0.43
42408,0.04,0.15
42409,0.19,0.64
42410,0.36,0.81
42411,0.1,0.26
42412,0.54,0.88
42413,0.07,0.2
42414,0.05,0.05
42415,0.08,0.1
42416,0.28,0.45
42417,0.05,0.04
42418,0.12,0.32
42419,0.12,0.64
42420,0.08,0.21
42421,0.12,0.37
42422,0.03,0.09
42423,0.04,0.18
42424,0.11,0.42
42425,0.01,0.09
42426,0.14,0.3
42427,0.1,0.46
42428,0.07,0.47
42429,0.01,0.22
42430,0.24,0.34
42431,0.39,0.58
42432,0.04,0.14
42433,0.25,0.39
42434,0.04,0.43
42435,0.05,0.23
42436,0.05,0.01
42437,0.03,0.13
42438,0.37,0.46
42439,0.67,0.94
42440,0.49,0.51
42441,0.29,0.81
42442,0.13,0.57
42443,0.13,0.1
42444,0.18,0.94
42445,0.03,0.08
42446,0.07,0.6
42447,0.28,0.59
42448,0.06,0.28
42449,0.11,0.18
42450,0.17,0.55
42451,0.16,0.32
42452,0.12,0.88
42453,0.08,0.3
42454,0.09,0.37
42455,0.08,0.15
42456,0.24,0.68
42457,0.23,0.26
42458,0.25,0.31
42459,0.08,0.54
42460,0.31,0.65
42461,0.23,0.22
42462,0.74,0.97
42463,0.16,0.37
42464,0.46,0.66
42465,0.13,0.22
42466,0.19,0.6
42467,0.15,0.92
42468,0.1,0.26
42469,0.14,0.2
42470,0.71,0.83
42471,0.14,0.48
42472,0.06,0.43
42473,0.45,0.82
42474,0.13,0.81
42475,0.5,0.92
42476,0.05,0.91
42477,0.35,0.78
42478,0.02,0.02
42479,0.18,0.31
42480,0.39,0.96
42481,0.05,0.69
42482,0.03,0.31
42483,0.74,0.62
42484,0.0,0.06
42485,0.07,0.13
42486,0.77,0.87
42487,0.31,0.67
42488,0.13,0.23
42489,0.62,0.84
42490,0.13,0.32
42491,0.15,0.67
42492,0.19,0.59
42493,0.18,0.88
42494,0.27,0.8
42495,0.36,0.29
42496,0.47,0.82
42497,0.18,0.15
42498,0.44,0.78
42499,0.1,0.44
42500,0.14,0.09
42501,0.41,0.78
42502,0.07,0.03
42503,0.08,0.16
42504,0.09,0.09
42505,0.1,0.51
42506,0.04,0.22
42507,0.17,0.5
42508,0.14,0.19
42509,0.19,0.42
42510,0.19,0.87
42511,0.29,0.38
42512,0.64,0.75
42513,0.08,0.25
42514,0.29,0.5
42515,0.52,0.65
42516,0.07,0.34
42517,0.16,0.57
42518,0.14,0.14
42519,0.02,0.11
42520,0.18,0.41
42521,0.1,0.41
42522,0.22,0.73
42523,0.7,0.83
42524,0.13,0.71
42525,0.62,0.83
42526,0.07,0.31
42527,0.14,0.63
42528,0.07,0.12
42529,0.47,0.66
42530,0.1,0.51
42531,0.06,0.1
42532,0.09,0.13
42533,0.11,0.09
42534,0.04,0.29
42535,0.57,0.87
42536,0.07,0.06
42537,0.04,0.24
42538,0.03,0.13
42539,0.49,0.66
42540,0.13,0.44
42541,0.21,0.93
42542,0.02,0.08
42543,0.07,0.11
42544,0.01,0.08
42545,0.16,0.1
42546,0.1,0.15
42547,0.25,0.78
42548,0.17,0.43
42549,0.06,0.35
42550,0.75,0.93
42551,0.24,0.66
42552,0.04,0.03
42553,0.86,0.98
42554,0.19,0.44
42555,0.49,0.58
42556,0.25,0.81
42557,0.16,0.62
42558,0.17,0.24
42559,0.11,0.32
42560,0.18,0.77
42561,0.33,0.52
42562,0.18,0.47
42563,0.17,0.29
42564,0.07,0.22
42565,0.33,0.39
42566,0.16,0.79
42567,0.3,0.87
42568,0.35,0.32
42569,0.43,0.82
42570,0.24,0.23
42571,0.21,0.37
42572,0.01,0.55
42573,0.29,0.64
42574,0.24,0.8
42575,0.13,0.67
42576,0.44,0.52
42577,0.02,0.08
42578,0.61,0.95
42579,0.16,0.37
42580,0.06,0.2
42581,0.36,0.61
42582,0.1,0.17
42583,0.64,0.97
42584,0.05,0.66
42585,0.18,0.28
42586,0.38,0.78
42587,0.02,0.04
42588,0.15,0.15
42589,0.14,0.33
42590,0.44,0.76
42591,0.13,0.7
42592,0.23,0.58
42593,0.3,0.49
42594,0.07,0.25
42595,0.37,0.62
42596,0.03,0.05
42597,0.11,0.31
42598,0.25,0.19
42599,0.09,0.12
42600,0.27,0.81
42601,0.37,0.22
42602,0.66,0.92
42603,0.53,0.56
42604,0.14,0.48
42605,0.07,0.35
42606,0.15,0.75
42607,0.32,0.17
42608,0.13,0.14
42609,0.4,0.51
42610,0.08,0.6
42611,0.58,0.7
42612,0.14,0.63
42613,0.04,0.02
42614,0.09,0.24
42615,0.11,0.22
42616,0.06,0.27
42617,0.2,0.36
42618,0.19,0.85
42619,0.13,0.36
42620,0.03,0.08
42621,0.01,0.09
42622,0.1,0.24
42623,0.01,0.28
42624,0.06,0.43
42625,0.08,0.14
42626,0.71,0.84
42627,0.21,0.44
42628,0.38,0.5
42629,0.38,0.28
42630,0.2,0.34
42631,0.16,0.78
42632,0.09,0.22
42633,0.07,0.17
42634,0.1,0.21
42635,0.27,0.52
42636,0.61,0.65
42637,0.2,0.58
42638,0.63,0.67
42639,0.02,0.8
42640,0.03,0.49
42641,0.22,0.31
42642,0.04,0.16
42643,0.21,0.36
42644,0.14,0.43
42645,0.19,0.68
42646,0.1,0.81
42647,0.39,0.6
42648,0.25,0.17
42649,0.04,0.09
42650,0.14,0.61
42651,0.31,0.2
42652,0.35,0.52
42653,0.37,0.21
42654,0.63,0.82
42655,0.11,0.09
42656,0.15,0.36
42657,0.04,0.06
42658,0.03,0.45
42659,0.11,0.5
42660,0.45,0.95
42661,0.11,0.26
42662,0.04,0.27
42663,0.13,0.55
42664,0.39,0.33
42665,0.09,0.76
42666,0.3,0.57
42667,0.62,0.99
42668,0.06,0.21
42669,0.03,0.1
42670,0.04,0.2
42671,0.17,0.41
42672,0.48,0.57
42673,0.54,0.73
42674,0.28,0.74
42675,0.06,0.37
42676,0.12,0.39
42677,0.08,0.54
42678,0.08,0.3
42679,0.05,0.19
42680,0.18,0.32
42681,0.03,0.02
42682,0.09,0.25
42683,0.26,0.58
42684,0.32,0.83
42685,0.14,0.73
42686,0.61,0.85
42687,0.69,0.85
42688,0.31,0.63
42689,0.72,0.8
42690,0.02,0.07
42691,0.15,0.09
42692,0.09,0.27
42693,0.26,0.54
42694,0.24,0.24
42695,0.02,0.2
42696,0.14,0.52
42697,0.04,0.05
42698,0.81,0.9
42699,0.18,0.52
42700,0.13,0.76
42701,0.03,0.84
42702,0.11,0.13
42703,0.08,0.15
42704,0.15,0.89
42705,0.02,0.2
42706,0.22,0.47
42707,0.0,0.07
42708,0.09,0.96
42709,0.21,0.55
42710,0.08,0.29
42711,0.14,0.48
42712,0.21,0.3
42713,0.2,0.79
42714,0.21,0.57
42715,0.01,0.12
42716,0.3,0.43
42717,0.18,0.37
42718,0.43,0.93
42719,0.16,0.39
42720,0.69,0.94
42721,0.04,0.06
42722,0.35,0.64
42723,0.21,0.53
42724,0.05,0.1
42725,0.17,0.58
42726,0.17,0.55
42727,0.06,0.5
42728,0.08,0.17
42729,0.27,0.95
42730,0.23,0.84
42731,0.18,0.73
42732,0.08,0.4
42733,0.15,0.31
42734,0.17,0.43
42735,0.18,0.59
42736,0.43,0.47
42737,0.19,0.16
42738,0.06,0.84
42739,0.29,0.63
42740,0.11,0.19
42741,0.19,0.63
42742,0.03,0.09
42743,0.02,0.04
42744,0.01,0.03
42745,0.05,0.53
42746,0.03,0.13
42747,0.12,0.75
42748,0.1,0.43
42749,0.71,0.88
42750,0.04,0.13
42751,0.11,0.35
42752,0.12,0.44
42753,0.2,0.65
42754,0.06,0.16
42755,0.15,0.31
42756,0.21,0.8
42757,0.35,0.52
42758,0.11,0.36
42759,0.09,0.25
42760,0.12,0.26
42761,0.5,0.49
42762,0.04,0.37
42763,0.4,0.66
42764,0.27,0.49
42765,0.1,0.05
42766,0.11,0.25
42767,0.08,0.67
42768,0.19,0.49
42769,0.06,0.17
42770,0.05,0.15
42771,0.49,0.29
42772,0.49,0.63
42773,0.1,0.4
42774,0.19,0.25
42775,0.27,0.16
42776,0.01,0.2
42777,0.67,0.76
42778,0.15,0.29
42779,0.24,0.28
42780,0.06,0.1
42781,0.12,0.87
42782,0.04,0.73
42783,0.57,0.91
42784,0.06,0.7
42785,0.1,0.85
42786,0.04,0.31
42787,0.31,0.82
42788,0.49,0.7
42789,0.16,0.66
42790,0.04,0.08
42791,0.06,0.06
42792,0.03,0.2
42793,0.3,0.72
42794,0.17,0.27
42795,0.11,0.17
42796,0.58,0.81
42797,0.34,0.32
42798,0.16,0.56
42799,0.1,0.66
42800,0.12,0.97
42801,0.03,0.19
42802,0.05,0.15
42803,0.38,0.84
42804,0.23,0.81
42805,0.22,0.9
42806,0.46,0.6
42807,0.03,0.14
42808,0.15,0.22
42809,0.11,0.19
42810,0.03,0.31
42811,0.13,0.45
42812,0.58,0.67
42813,0.12,0.93
42814,0.1,0.09
